,id,profit,profit_percent,bars,profit_percent_per_bar,stock_id,sell_reason
65,sh600011-68,7220.54,140.58,71,1.98,sh600011,
66,sh600011-69,-508.16,-5.9,13,-0.45,sh600011,
67,sh600011-70,257.68,3.09,56,0.06,sh600011,
68,sh600011-71,4987.19,58.74,51,1.15,sh600011,
69,sh600011-72,-412.09,-3.76,18,-0.21,sh600011,
70,sh600011-73,-1372.09,-13.0,2,-6.5,sh600011,
71,sh600012-74,-526.66,-10.59,1,-10.59,sh600012,
72,sh600012-75,211.62,4.48,42,0.11,sh600012,
73,sh600012-76,2840.49,58.5,86,0.68,sh600012,
74,sh600012-77,104.8,1.67,37,0.05,sh600012,
75,sh600012-78,-375.11,-5.92,1,-5.92,sh600012,
76,sh600012-79,-819.76,-13.46,14,-0.96,sh600012,
77,sh600012-80,-278.36,-4.84,4,-1.21,sh600012,
78,sh600012-81,14361.87,258.75,64,4.04,sh600012,
79,sh600012-82,-67.46,-0.53,13,-0.04,sh600012,
80,sh600012-83,-104.7,-0.82,38,-0.02,sh600012,
81,sh600012-84,-353.07,-2.75,8,-0.34,sh600012,
82,sh600015-86,10585.78,212.68,58,3.67,sh600015,
83,sh600015-87,-977.95,-9.46,24,-0.39,sh600015,
84,sh600015-88,-629.6,-6.42,1,-6.42,sh600015,
85,sh600015-89,-867.78,-9.22,6,-1.54,sh600015,
86,sh600015-90,-1408.28,-15.57,3,-5.19,sh600015,
87,sh600015-91,-1488.7,-17.91,9,-1.99,sh600015,
88,sh600015-92,-373.67,-4.91,2,-2.46,sh600015,
89,sh600015-93,5969.48,80.66,94,0.86,sh600015,
90,sh600015-94,-1008.24,-9.67,12,-0.81,sh600015,
91,sh600015-95,-782.78,-7.94,25,-0.32,sh600015,
92,sh600015-96,75.47,0.8,22,0.04,sh600015,
93,sh600015-97,-803.57,-8.43,2,-4.21,sh600015,
94,sh600015-98,-229.14,-2.51,1,-2.51,sh600015,
95,sh600016-99,-1083.39,-21.69,16,-1.36,sh600016,
96,sh600016-100,-929.67,-20.79,20,-1.04,sh600016,
97,sh600016-101,23112.92,578.77,108,5.36,sh600016,
98,sh600016-102,447.56,2.85,33,0.09,sh600016,
99,sh600016-103,-1429.96,-9.11,4,-2.28,sh600016,
100,sh600016-104,7169.22,47.85,57,0.84,sh600016,
101,sh600016-105,-2402.92,-13.08,36,-0.36,sh600016,
102,sh600016-106,-753.86,-4.33,26,-0.17,sh600016,
103,sh600016-107,-859.64,-5.0,21,-0.24,sh600016,
104,sh600017-108,43.59,0.87,34,0.03,sh600017,
105,sh600017-109,10945.52,217.96,47,4.64,sh600017,
106,sh600017-110,-1291.88,-12.39,13,-0.95,sh600017,
107,sh600017-111,-631.18,-6.41,9,-0.71,sh600017,
108,sh600018-113,-461.78,-9.17,33,-0.28,sh600018,
109,sh600018-114,-180.04,-3.78,12,-0.32,sh600018,
110,sh600018-115,4279.41,91.46,37,2.47,sh600018,
111,sh600018-116,734.8,10.78,59,0.18,sh600018,
112,sh600018-117,-1203.5,-16.78,19,-0.88,sh600018,
113,sh600018-118,-0.95,-0.01,27,-0.0,sh600018,
114,sh600019-119,-109.99,-2.19,1,-2.19,sh600019,
115,sh600019-120,-428.78,-8.75,3,-2.92,sh600019,
116,sh600019-121,12711.97,265.12,46,5.76,sh600019,
117,sh600019-122,-827.28,-7.46,23,-0.32,sh600019,
118,sh600019-123,-1370.13,-12.82,17,-0.75,sh600019,
119,sh600019-124,6776.51,68.36,45,1.52,sh600019,
120,sh600019-125,2290.07,17.15,64,0.27,sh600019,
121,sh600019-126,874.61,6.02,51,0.12,sh600019,
122,sh600020-127,3905.34,77.62,64,1.21,sh600020,
123,sh600020-128,188.74,2.7,28,0.1,sh600020,
124,sh600020-129,-492.22,-6.98,4,-1.75,sh600020,
125,sh600020-130,17618.22,258.11,45,5.74,sh600020,
126,sh600020-131,-2339.97,-14.99,21,-0.71,sh600020,
127,sh600020-132,-1480.18,-10.21,3,-3.4,sh600020,
128,sh600020-133,-2134.17,-16.09,15,-1.07,sh600020,
129,sh600021-134,3644.05,72.24,92,0.79,sh600021,
130,sh600021-135,-1858.36,-26.97,39,-0.69,sh600021,
131,sh600021-136,-1233.56,-20.8,5,-4.16,sh600021,
132,sh600021-137,-84.08,-1.59,16,-0.1,sh600021,
133,sh600021-138,-795.19,-15.19,12,-1.27,sh600021,
134,sh600021-139,-286.12,-5.99,7,-0.86,sh600021,
135,sh600021-140,11823.69,251.92,43,5.86,sh600021,
136,sh600021-141,-306.94,-2.9,1,-2.9,sh600021,
137,sh600021-142,-1939.02,-18.55,30,-0.62,sh600021,
138,sh600021-143,-452.61,-4.9,19,-0.26,sh600021,
139,sh600021-144,-1198.2,-12.96,3,-4.32,sh600021,
140,sh600022-145,25928.27,513.5,72,7.13,sh600022,
141,sh600022-146,-2717.78,-15.95,10,-1.59,sh600022,
142,sh600022-147,13596.22,81.88,50,1.64,sh600022,
143,sh600022-148,-1171.35,-5.03,22,-0.23,sh600022,
144,sh600022-149,-868.86,-3.83,4,-0.96,sh600022,
145,sh600022-150,1684.76,7.58,52,0.15,sh600022,
146,sh600023-151,-5.1,-0.1,22,-0.0,sh600023,
147,sh600023-152,-507.15,-10.15,11,-0.92,sh600023,
148,sh600023-153,-455.84,-9.61,15,-0.64,sh600023,
149,sh600023-154,-680.87,-15.08,26,-0.58,sh600023,
150,sh600025-155,-41.94,-0.84,33,-0.03,sh600025,
151,sh600025-156,3038.37,60.89,58,1.05,sh600025,
152,sh600026-158,864.05,17.28,57,0.3,sh600026,
153,sh600026-159,-382.32,-7.08,6,-1.18,sh600026,
154,sh600026-160,4086.87,77.98,34,2.29,sh600026,
155,sh600026-161,-1018.41,-13.95,8,-1.74,sh600026,
156,sh600026-162,-1397.41,-20.92,4,-5.23,sh600026,
157,sh600026-163,4525.26,74.08,24,3.09,sh600026,
158,sh600026-164,-419.19,-5.03,2,-2.52,sh600026,
159,sh600026-165,-192.86,-2.38,1,-2.38,sh600026,
160,sh600026-166,-1361.49,-16.98,33,-0.51,sh600026,
161,sh600026-167,-895.81,-12.18,5,-2.44,sh600026,
162,sh600026-168,-1359.34,-20.1,30,-0.67,sh600026,
163,sh600026-169,-749.56,-12.16,1,-12.16,sh600026,
164,sh600027-171,12337.97,242.94,31,7.84,sh600027,
165,sh600027-172,-1747.56,-15.59,10,-1.56,sh600027,
166,sh600027-173,-2056.07,-20.0,43,-0.47,sh600027,
167,sh600027-174,7616.37,81.75,70,1.17,sh600027,
168,sh600027-175,-1162.25,-8.89,2,-4.45,sh600027,
169,sh600027-176,-2554.16,-20.42,19,-1.07,sh600027,
170,sh600027-177,-795.67,-7.09,30,-0.24,sh600027,
171,sh600028-179,82.97,1.66,27,0.06,sh600028,
172,sh600028-180,1229.59,24.39,50,0.49,sh600028,
173,sh600028-181,12562.19,222.09,62,3.58,sh600028,
174,sh600028-182,-1923.64,-16.13,28,-0.58,sh600028,
175,sh600028-183,-1401.66,-12.84,12,-1.07,sh600028,
176,sh600028-184,1505.11,14.59,58,0.25,sh600028,
177,sh600028-185,3788.17,34.35,101,0.34,sh600028,
178,sh600028-186,-1101.12,-8.56,9,-0.95,sh600028,
179,sh600028-187,-249.59,-2.02,27,-0.07,sh600028,
180,sh600029-189,26619.87,530.71,41,12.94,sh600029,
181,sh600029-190,-1228.13,-6.64,2,-3.32,sh600029,
182,sh600029-191,38466.86,217.38,32,6.79,sh600029,
183,sh600029-192,-1888.16,-5.13,65,-0.08,sh600029,
184,sh600029-193,-5298.28,-14.64,12,-1.22,sh600029,
185,sh600029-194,-4706.54,-14.19,24,-0.59,sh600029,
186,sh600029-195,-1955.87,-6.36,2,-3.18,sh600029,
187,sh600030-196,28862.09,572.16,59,9.7,sh600030,
188,sh600030-197,-3584.1,-18.27,32,-0.57,sh600030,
189,sh600030-198,-3202.81,-18.24,17,-1.07,sh600030,
190,sh600030-199,-2381.36,-14.76,11,-1.34,sh600030,
191,sh600030-200,-1353.08,-9.11,1,-9.11,sh600030,
192,sh600030-201,-821.07,-5.79,2,-2.9,sh600030,
193,sh600030-202,-1163.5,-8.58,7,-1.23,sh600030,
194,sh600030-203,7395.29,55.94,51,1.1,sh600030,
195,sh600030-204,-1776.54,-10.47,3,-3.49,sh600030,
196,sh600030-205,-524.75,-3.29,49,-0.07,sh600030,
197,sh600030-206,-735.21,-4.45,56,-0.08,sh600030,
198,sh600030-207,-3076.89,-20.05,34,-0.59,sh600030,
199,sh600031-208,50928.7,1020.94,71,14.38,sh600031,
200,sh600031-209,-2359.4,-7.76,43,-0.18,sh600031,
201,sh600031-210,23726.78,81.3,58,1.4,sh600031,
202,sh600031-211,-3500.25,-8.51,24,-0.35,sh600031,
203,sh600031-212,3139.73,7.97,84,0.09,sh600031,
204,sh600031-213,101104.38,244.98,113,2.17,sh600031,
205,sh600033-214,-523.22,-10.41,11,-0.95,sh600033,
206,sh600033-215,-168.5,-3.57,16,-0.22,sh600033,
207,sh600033-216,65.64,1.41,47,0.03,sh600033,
208,sh600033-217,-995.97,-21.08,5,-4.22,sh600033,
209,sh600033-218,2706.83,64.5,70,0.92,sh600033,
210,sh600033-219,-88.93,-1.6,1,-1.6,sh600033,
211,sh600033-220,143.11,2.6,25,0.1,sh600033,
212,sh600033-221,-264.43,-4.77,1,-4.77,sh600033,
213,sh600033-222,4703.56,86.1,66,1.3,sh600033,
214,sh600033-223,-402.97,-5.13,35,-0.15,sh600033,
215,sh600033-224,-850.74,-11.24,2,-5.62,sh600033,
216,sh600033-225,-662.57,-9.31,20,-0.47,sh600033,
217,sh600033-226,-304.98,-4.48,3,-1.49,sh600033,
218,sh600035-228,5482.36,109.65,84,1.31,sh600035,
219,sh600035-229,980.5,12.63,54,0.23,sh600035,
220,sh600035-230,-1316.13,-16.07,14,-1.15,sh600035,
221,sh600035-231,-544.86,-7.23,3,-2.41,sh600035,
222,sh600035-232,-281.23,-3.86,3,-1.29,sh600035,
223,sh600035-233,16938.24,236.56,24,9.86,sh600035,
224,sh600035-234,-1521.62,-9.7,32,-0.3,sh600035,
225,sh600035-235,-702.71,-4.68,10,-0.47,sh600035,
226,sh600035-236,-1745.08,-12.02,7,-1.72,sh600035,
227,sh600036-238,-538.24,-10.76,13,-0.83,sh600036,
228,sh600036-239,-186.28,-3.92,2,-1.96,sh600036,
229,sh600036-240,10987.04,237.72,70,3.4,sh600036,
230,sh600036-241,-2260.52,-22.31,23,-0.97,sh600036,
231,sh600036-242,-1623.12,-18.07,28,-0.65,sh600036,
232,sh600036-243,3628.8,44.31,71,0.62,sh600036,
233,sh600036-244,8342.83,83.63,86,0.97,sh600036,
234,sh600036-245,-638.11,-4.5,3,-1.5,sh600036,
235,sh600036-246,-695.56,-5.19,10,-0.52,sh600036,
236,sh600036-247,-492.6,-3.63,52,-0.07,sh600036,
237,sh600036-248,4705.81,35.39,73,0.48,sh600036,
238,sh600037-249,-868.36,-17.19,6,-2.87,sh600037,
239,sh600037-250,-581.2,-12.73,16,-0.8,sh600037,
240,sh600037-251,-383.38,-9.02,13,-0.69,sh600037,
241,sh600037-252,9567.49,234.54,76,3.09,sh600037,
242,sh600037-253,-657.84,-7.42,34,-0.22,sh600037,
243,sh600037-254,17212.69,196.53,76,2.59,sh600037,
244,sh600037-255,-4565.23,-26.19,20,-1.31,sh600037,
245,sh600037-256,-729.95,-4.93,2,-2.46,sh600037,
246,sh600037-257,-2113.31,-14.62,10,-1.46,sh600037,
247,sh600038-258,817.57,16.35,74,0.22,sh600038,
248,sh600038-259,10422.97,193.25,50,3.87,sh600038,
249,sh600038-260,-1601.68,-15.08,2,-7.54,sh600038,
250,sh600038-261,473.18,4.87,49,0.1,sh600038,
251,sh600038-262,8645.9,85.92,48,1.79,sh600038,
252,sh600038-263,-3038.78,-21.51,6,-3.59,sh600038,
253,sh600038-264,-2000.09,-15.55,5,-3.11,sh600038,
254,sh600038-265,-2112.21,-17.53,7,-2.5,sh600038,
255,sh600038-266,-420.92,-3.89,25,-0.16,sh600038,
256,sh600038-267,-1360.32,-12.94,34,-0.38,sh600038,
257,sh600038-268,-197.58,-2.0,3,-0.67,sh600038,
258,sh600038-269,-2110.01,-20.78,24,-0.87,sh600038,
259,sh600039-270,8685.49,174.1,86,2.02,sh600039,
260,sh600039-271,-120.66,-1.28,52,-0.02,sh600039,
261,sh600039-272,-1420.12,-15.44,13,-1.19,sh600039,
262,sh600039-273,-821.21,-9.59,3,-3.2,sh600039,
263,sh600039-274,5279.66,64.69,44,1.47,sh600039,
264,sh600039-275,-1319.71,-12.22,19,-0.64,sh600039,
265,sh600039-276,-911.9,-8.99,8,-1.12,sh600039,
266,sh600039-277,7292.09,76.89,64,1.2,sh600039,
267,sh600048-278,-500.62,-10.02,4,-2.5,sh600048,
268,sh600048-279,-796.13,-16.67,12,-1.39,sh600048,
269,sh600048-280,1354.03,33.02,68,0.49,sh600048,
270,sh600048-281,-17.99,-0.36,37,-0.01,sh600048,
271,sh600048-282,-85.61,-1.71,7,-0.24,sh600048,
272,sh600048-283,1118.69,22.48,65,0.35,sh600048,
273,sh600048-284,431.41,7.85,80,0.1,sh600048,
274,sh600050-286,12261.14,245.22,85,2.88,sh600050,
275,sh600050-287,-476.85,-4.29,20,-0.21,sh600050,
276,sh600050-288,7730.95,70.72,47,1.5,sh600050,
277,sh600050-289,-1766.74,-12.11,30,-0.4,sh600050,
278,sh600050-290,-3012.02,-22.24,20,-1.11,sh600050,
279,sh600051-291,10431.7,173.91,53,3.28,sh600051,
280,sh600051-292,-1645.06,-16.21,4,-4.05,sh600051,
281,sh600051-293,-1907.68,-20.31,32,-0.63,sh600051,
282,sh600051-294,5058.26,60.4,69,0.88,sh600051,
283,sh600051-295,-3111.2,-28.36,4,-7.09,sh600051,
284,sh600051-296,-2171.66,-23.07,23,-1.0,sh600051,
285,sh600051-297,-623.62,-7.49,2,-3.75,sh600051,
286,sh600051-298,-538.24,-6.74,36,-0.19,sh600051,
287,sh600051-299,-1835.77,-23.76,2,-11.88,sh600051,
288,sh600052-300,22332.96,448.87,45,9.97,sh600052,
289,sh600052-301,-1057.45,-6.67,22,-0.3,sh600052,
290,sh600052-302,-3649.18,-23.17,9,-2.57,sh600052,
291,sh600052-303,-867.95,-6.32,2,-3.16,sh600052,
292,sh600052-304,11999.79,89.9,28,3.21,sh600052,
293,sh600052-305,-4929.95,-25.44,2,-12.72,sh600052,
294,sh600052-306,-2502.67,-14.66,21,-0.7,sh600052,
295,sh600052-307,-3176.73,-20.28,31,-0.65,sh600052,
296,sh600053-309,22188.79,453.72,48,9.45,sh600053,
297,sh600053-310,1909.06,12.04,38,0.32,sh600053,
298,sh600053-311,-5249.62,-28.18,5,-5.64,sh600053,
299,sh600053-312,-2205.51,-15.16,29,-0.52,sh600053,
300,sh600053-313,-2396.73,-18.46,7,-2.64,sh600053,
301,sh600053-314,-1598.87,-13.1,6,-2.18,sh600053,
302,sh600053-315,56748.4,506.1,46,11.0,sh600053,
303,sh600053-316,-9016.21,-22.11,36,-0.61,sh600053,
304,sh600053-317,-7368.2,-20.0,14,-1.43,sh600053,
305,sh600054-318,-903.42,-18.07,19,-0.95,sh600054,
306,sh600054-319,804.52,17.67,53,0.33,sh600054,
307,sh600054-320,4025.13,81.19,48,1.69,sh600054,
308,sh600054-321,-260.29,-3.74,1,-3.74,sh600054,
309,sh600054-322,-229.62,-3.34,3,-1.11,sh600054,
310,sh600054-323,-33.54,-0.5,21,-0.02,sh600054,
311,sh600054-324,-310.4,-4.64,25,-0.19,sh600054,
312,sh600054-325,-1295.28,-20.03,12,-1.67,sh600054,
313,sh600055-326,-414.48,-8.29,12,-0.69,sh600055,
314,sh600055-327,11634.08,244.47,58,4.21,sh600055,
315,sh600055-328,4926.92,46.29,84,0.55,sh600055,
316,sh600055-329,-2900.94,-22.17,14,-1.58,sh600055,
317,sh600055-330,10062.45,86.79,17,5.11,sh600055,
318,sh600055-331,-3623.19,-21.44,18,-1.19,sh600055,
319,sh600055-332,-1350.98,-9.16,8,-1.15,sh600055,
320,sh600055-333,-2223.75,-14.7,38,-0.39,sh600055,
321,sh600055-334,897.23,6.76,46,0.15,sh600055,
322,sh600056-335,9314.75,186.29,79,2.36,sh600056,
323,sh600056-336,1506.12,15.45,40,0.39,sh600056,
324,sh600056-337,-635.91,-6.11,10,-0.61,sh600056,
325,sh600056-338,-1974.46,-19.38,24,-0.81,sh600056,
326,sh600056-339,-766.75,-8.37,10,-0.84,sh600056,
327,sh600056-340,-760.18,-8.83,7,-1.26,sh600056,
328,sh600056-341,-1161.53,-14.03,13,-1.08,sh600056,
329,sh600056-342,5872.18,75.73,49,1.55,sh600056,
330,sh600056-343,1470.69,13.76,68,0.2,sh600056,
331,sh600056-344,-1801.82,-15.69,13,-1.21,sh600056,
332,sh600056-345,-528.4,-5.03,25,-0.2,sh600056,
333,sh600056-346,-1121.74,-10.95,3,-3.65,sh600056,
334,sh600057-347,1612.63,32.29,59,0.55,sh600057,
335,sh600057-348,-1995.43,-33.85,12,-2.82,sh600057,
336,sh600057-349,1930.01,40.23,41,0.98,sh600057,
337,sh600057-350,-908.01,-15.94,1,-15.94,sh600057,
338,sh600057-351,10412.95,195.41,74,2.64,sh600057,
339,sh600057-352,-993.55,-9.4,5,-1.88,sh600057,
340,sh600057-353,367.17,3.7,43,0.09,sh600057,
341,sh600058-355,-395.23,-7.91,32,-0.25,sh600058,
342,sh600058-356,-676.76,-14.08,1,-14.08,sh600058,
343,sh600058-357,21420.82,479.86,77,6.23,sh600058,
344,sh600058-358,-2581.39,-17.01,12,-1.42,sh600058,
345,sh600058-359,644.55,4.63,36,0.13,sh600058,
346,sh600058-360,9157.71,64.18,28,2.29,sh600058,
347,sh600058-361,66.85,0.35,49,0.01,sh600058,
348,sh600059-363,-372.27,-7.45,12,-0.62,sh600059,
349,sh600059-364,-1707.79,-35.73,21,-1.7,sh600059,
350,sh600059-365,1441.69,36.25,73,0.5,sh600059,
351,sh600059-366,-1220.55,-26.34,24,-1.1,sh600059,
352,sh600059-367,-214.97,-5.28,25,-0.21,sh600059,
353,sh600059-368,-119.57,-3.03,4,-0.76,sh600059,
354,sh600059-369,-489.91,-12.58,32,-0.39,sh600059,
355,sh600059-370,717.24,19.56,59,0.33,sh600059,
356,sh600060-371,-431.75,-8.66,2,-4.33,sh600060,
357,sh600060-372,-631.47,-13.13,6,-2.19,sh600060,
358,sh600060-373,3423.87,76.56,108,0.71,sh600060,
359,sh600060-374,3444.26,55.82,65,0.86,sh600060,
360,sh600060-375,-516.65,-6.55,9,-0.73,sh600060,
361,sh600060-376,-1033.86,-13.38,22,-0.61,sh600060,
362,sh600060-377,-582.5,-8.14,47,-0.17,sh600060,
363,sh600060-378,6080.69,88.48,31,2.85,sh600060,
364,sh600060-379,-439.76,-4.44,5,-0.89,sh600060,
365,sh600060-380,-1221.36,-12.59,15,-0.84,sh600060,
366,sh600060-381,-1943.18,-21.5,6,-3.58,sh600060,
367,sh600060-382,-1078.97,-13.46,7,-1.92,sh600060,
368,sh600061-383,8791.81,170.23,75,2.27,sh600061,
369,sh600061-384,-1249.46,-13.33,7,-1.9,sh600061,
370,sh600061-385,-1986.38,-22.45,33,-0.68,sh600061,
371,sh600061-386,-1148.16,-14.93,11,-1.36,sh600061,
372,sh600061-387,-1459.2,-19.97,27,-0.74,sh600061,
373,sh600062-388,-304.92,-6.06,2,-3.03,sh600062,
374,sh600062-389,-1115.96,-23.03,72,-0.32,sh600062,
375,sh600062-390,381.05,8.88,6,1.48,sh600062,
376,sh600062-391,288.69,6.49,62,0.1,sh600062,
377,sh600062-392,-507.59,-10.98,25,-0.44,sh600062,
378,sh600062-393,-255.81,-5.85,33,-0.18,sh600062,
379,sh600062-394,621.84,14.8,87,0.17,sh600062,
380,sh600062-395,-358.9,-7.97,1,-7.97,sh600062,
381,sh600062-396,-126.0,-2.89,1,-2.89,sh600062,
382,sh600062-397,-395.66,-9.09,14,-0.65,sh600062,
383,sh600062-398,2758.71,67.47,19,3.55,sh600062,
384,sh600063-399,18911.22,369.73,51,7.25,sh600063,
385,sh600063-400,-1084.78,-7.52,33,-0.23,sh600063,
386,sh600063-401,-2281.59,-16.39,26,-0.63,sh600063,
387,sh600063-402,18217.38,143.08,48,2.98,sh600063,
388,sh600063-403,-1603.76,-7.33,2,-3.67,sh600063,
389,sh600063-404,-2754.8,-13.44,3,-4.48,sh600063,
390,sh600063-405,-1150.67,-5.86,16,-0.37,sh600063,
391,sh600063-406,-2523.19,-13.22,5,-2.64,sh600063,
392,sh600063-407,14451.98,81.12,38,2.13,sh600063,
393,sh600064-409,24800.71,439.86,99,4.44,sh600064,
394,sh600064-410,-1212.81,-6.9,34,-0.2,sh600064,
395,sh600064-411,-925.54,-5.54,1,-5.54,sh600064,
396,sh600064-412,-2036.96,-12.46,11,-1.13,sh600064,
397,sh600064-413,-994.49,-6.52,3,-2.17,sh600064,
398,sh600064-414,-2635.67,-17.86,17,-1.05,sh600064,
399,sh600064-415,11348.6,84.23,75,1.12,sh600064,
400,sh600064-416,-1216.33,-6.35,3,-2.12,sh600064,
401,sh600064-417,-1889.96,-9.83,37,-0.27,sh600064,
402,sh600064-418,-1489.37,-8.47,6,-1.41,sh600064,
403,sh600064-419,-1791.97,-10.53,27,-0.39,sh600064,
404,sh600064-420,-1176.44,-7.31,7,-1.04,sh600064,
405,sh600066-422,-468.51,-9.3,20,-0.47,sh600066,
406,sh600066-423,-273.09,-5.71,6,-0.95,sh600066,
407,sh600066-424,3585.52,77.08,22,3.5,sh600066,
408,sh600066-425,198.18,3.06,41,0.07,sh600066,
409,sh600066-426,837.26,12.83,55,0.23,sh600066,
410,sh600066-427,-447.18,-6.45,34,-0.19,sh600066,
411,sh600066-428,337.23,5.03,60,0.08,sh600066,
412,sh600066-429,3805.36,54.5,73,0.75,sh600066,
413,sh600066-430,-271.17,-3.16,30,-0.11,sh600066,
414,sh600066-431,-688.38,-7.96,3,-2.65,sh600066,
415,sh600066-432,-662.63,-7.89,42,-0.19,sh600066,
416,sh600066-433,-1128.33,-14.18,14,-1.01,sh600066,
417,sh600066-434,-1063.55,-14.35,23,-0.62,sh600066,
418,sh600067-435,-497.76,-9.95,13,-0.77,sh600067,
419,sh600067-436,-100.76,-2.12,7,-0.3,sh600067,
420,sh600067-437,-580.75,-12.45,6,-2.07,sh600067,
421,sh600067-438,-458.82,-10.4,20,-0.52,sh600067,
422,sh600067-439,-218.96,-5.26,1,-5.26,sh600067,
423,sh600067-440,-869.69,-20.65,34,-0.61,sh600067,
424,sh600067-441,2661.58,73.03,47,1.55,sh600067,
425,sh600067-442,-751.24,-14.97,14,-1.07,sh600067,
426,sh600067-443,762.49,16.72,53,0.32,sh600067,
427,sh600067-444,-653.66,-12.97,35,-0.37,sh600067,
428,sh600067-445,-223.32,-4.84,1,-4.84,sh600067,
429,sh600067-446,-381.59,-8.38,9,-0.93,sh600067,
430,sh600067-447,-125.96,-2.9,1,-2.9,sh600067,
431,sh600067-448,-713.79,-16.51,10,-1.65,sh600067,
432,sh600070-449,5836.94,115.99,40,2.9,sh600070,
433,sh600070-450,164.13,2.06,48,0.04,sh600070,
434,sh600070-451,906.3,11.33,55,0.21,sh600070,
435,sh600070-452,-1126.56,-13.36,22,-0.61,sh600070,
436,sh600070-453,-1105.22,-14.02,17,-0.82,sh600070,
437,sh600070-454,5116.21,69.64,28,2.49,sh600070,
438,sh600070-455,222.35,2.24,52,0.04,sh600070,
439,sh600070-456,498.85,4.97,33,0.15,sh600070,
440,sh600070-457,-787.18,-7.86,19,-0.41,sh600070,
